feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
Fam129b	type	wound	1.9598546647257	0.114495130664869	6.85912528717586e-63	1.24343630205983e-61	CPLM	1.01	3167	329	90
Gm48099	type	wound	1.65072027179037	0.0969635136342895	2.96001215991187e-62	5.23182149264424e-61	CPLM	1.01	3167	509	84
Sema5a	type	wound	1.81910120963101	0.108142178341813	6.95841422139546e-61	1.19990215964063e-59	CPLM	1.01	3167	355	89
Samd4	type	wound	1.39304386288471	0.0838695257234617	1.81921776004163e-59	3.06234989607007e-58	CPLM	1.01	3167	771	76
Pdgfrb	type	wound	1.45460564449177	0.0891113896956597	1.41900705065874e-57	2.33311159259472e-56	CPLM	1.01	3167	636	80
Prkg1	type	wound	1.5042114466506	0.0921895881187	1.57620118065395e-57	2.53266871527805e-56	CPLM	1.01	3167	625	80
Lvrn	type	wound	1.83035505030254	0.119916117521086	8.25314855290465e-51	1.29666133931191e-49	CPLM	1.01	3167	339	89
Col1a2	type	wound	-3.64484900986228	0.240068781649249	2.62062463951698e-50	4.02778613073588e-49	CPLM	1.01	3167	2281	28
Col1a1	type	wound	-2.85642586650103	0.188223755101927	2.88759530492978e-50	4.34368059699011e-49	CPLM	1.01	3167	2205	30
Zdhhc1	type	wound	1.3590659718813	0.0904517095230302	2.4232952534991e-49	3.56931196713305e-48	CPLM	1.01	3167	669	79
Dpp6	type	wound	1.7303752369503	0.120846281740016	4.15750099281755e-45	5.99868000392247e-44	CPLM	1.01	3167	331	90
Dclk1	type	wound	1.43719620794328	0.100436294647505	4.71289894575232e-45	6.66403910929378e-44	CPLM	1.01	3167	523	83
Agbl1	type	wound	1.51041118265987	0.106081264071964	1.23160898038079e-44	1.70734813554748e-43	CPLM	1.01	3167	469	85
Neat1	type	wound	-2.08539511793797	0.146721731089196	1.72280297448258e-44	2.34234942876766e-43	CPLM	1.01	3167	2021	36
Sgcd	type	wound	1.41074444289645	0.0997532045219156	4.45509556801078e-44	5.94292937091249e-43	CPLM	1.01	3167	540	83
Ccser1	type	wound	1.23656209638302	0.0907559912198153	4.01323158258133e-41	5.2543606090463e-40	CPLM	1.01	3167	631	80
Eml1	type	wound	1.65202385299662	0.122944665881308	4.50271569164214e-40	5.71196382393758e-39	CPLM	1.01	3167	331	90
Col3a1	type	wound	-2.31393951431482	0.172209651652686	4.5243277813367e-40	5.71196382393758e-39	CPLM	1.01	3167	1870	41
Auts2	type	wound	1.3203926243838	0.0988948125804115	1.34142579654515e-39	1.66383866343408e-38	CPLM	1.01	3167	565	82
Arl6ip5	type	wound	1.63586648436356	0.122899514416919	2.25386516380471e-39	2.74738391518953e-38	CPLM	1.01	3167	336	89
Nckap5	type	wound	1.55193276210826	0.117373276421432	6.88879662382153e-39	8.25488002210478e-38	CPLM	1.01	3167	389	88
Kdm4b	type	wound	1.43933289566076	0.113744441522868	7.72280143354978e-36	9.10003435586616e-35	CPLM	1.01	3167	394	88
Meg3	type	wound	-4.05330927009983	0.325523643813014	8.823203012776e-35	1.02262369344797e-33	CPLM	1.01	3167	2260	29
Wwox	type	wound	0.956005281277569	0.0775697124825836	4.00387838285737e-34	4.56571293012929e-33	CPLM	1.01	3167	1032	67
St6galnac5	type	wound	1.12910533460242	0.0922794757643253	1.14086964809495e-33	1.280309271751e-32	CPLM	1.01	3167	734	77
Prr16	type	wound	1.23394736025768	0.101446608132185	2.66076285874331e-33	2.939311470518e-32	CPLM	1.01	3167	572	82
Cacna1c	type	wound	1.46500369865181	0.123074696892392	5.41882951025032e-32	5.89401917499535e-31	CPLM	1.01	3167	341	89
Rcor1	type	wound	1.37619793485338	0.115882492558674	7.43196863711902e-32	7.96121488855022e-31	CPLM	1.01	3167	386	88
Dpyd	type	wound	1.05846206142189	0.089815207350448	2.0969993428673e-31	2.21280378418983e-30	CPLM	1.01	3167	749	76
Zbtb20	type	wound	-1.26145940954275	0.108413300586456	1.13310976166543e-30	1.17810088455509e-29	CPLM	1.01	3167	1929	39
Atp8b1	type	wound	1.36147139727669	0.117383836173295	1.72014941750407e-30	1.75740337046049e-29	CPLM	1.01	3167	438	86
Cped1	type	wound	0.820168921190271	0.0707198662478447	1.7400033370896e-30	1.75740337046049e-29	CPLM	1.01	3167	1235	61
Morrbid	type	wound	1.29153720618687	0.114566320008811	6.28337156778952e-29	6.25682211046083e-28	CPLM	1.01	3167	404	87
Sp100	type	wound	1.41260970612952	0.125461744440952	7.31966485056941e-29	7.1875042352119e-28	CPLM	1.01	3167	363	89
Fbxl7	type	wound	1.21384893902224	0.108515760546579	1.62577561197807e-28	1.57455254475136e-27	CPLM	1.01	3167	516	84
Dis3l2	type	wound	1.18686678225085	0.106246774663124	1.91430287091248e-28	1.82893531045287e-27	CPLM	1.01	3167	503	84
Chsy3	type	wound	1.26468808790926	0.114890603255313	1.10695714900788e-27	1.02976145309022e-26	CPLM	1.01	3167	399	87
Atxn1	type	wound	0.916779300187889	0.0832829075766608	1.10396185548476e-27	1.02976145309022e-26	CPLM	1.01	3167	872	72
Ghr	type	wound	-1.38104517319092	0.125981092989308	1.79740202493505e-27	1.65034185925855e-26	CPLM	1.01	3167	1852	42
Camk1d	type	wound	-1.20709604557138	0.111866313082949	1.1051103347591e-26	1.00168334189062e-25	CPLM	1.01	3167	1918	39
Negr1	type	wound	1.14650208864213	0.109268229039235	2.42367644647984e-25	2.16903702235601e-24	CPLM	1.01	3167	518	84
Arfgef1	type	wound	1.19734320505093	0.114145111815269	2.49637822721892e-25	2.20617425830472e-24	CPLM	1.01	3167	439	86
Pcdh9	type	wound	1.34158221754577	0.129455778488633	9.03042406635055e-25	7.88211088260474e-24	CPLM	1.01	3167	333	89
Itgbl1	type	wound	-1.54067411335179	0.150703387039517	3.68975277999394e-24	3.18128684811672e-23	CPLM	1.01	3167	1659	48
Adcy2	type	wound	1.10001834130926	0.108292835293645	7.07827514015092e-24	6.02932593263458e-23	CPLM	1.01	3167	494	84
Rbms3	type	wound	0.533736213960925	0.0531073134225692	2.05123961879358e-23	1.7264600124846e-22	CPLM	1.01	3167	2027	36
Prkn	type	wound	0.934487255528786	0.0939942406192504	5.91226643752111e-23	4.91761455450286e-22	CPLM	1.01	3167	737	77
Rrbp1	type	wound	-2.16768766308705	0.221108624238797	2.25195530591657e-22	1.85131674567792e-21	CPLM	1.01	3167	1388	56
Cdh4	type	wound	-1.51056033234935	0.15461839061062	3.12433668645402e-22	2.53897245669309e-21	CPLM	1.01	3167	1525	52
6330411D24Rik	type	wound	1.31750633663022	0.136627133046289	1.04248982953203e-21	8.37545806226299e-21	CPLM	1.01	3167	338	89
1110051M20Rik	type	wound	1.2703426956566	0.134777923633745	8.00702277621467e-21	6.36063494694806e-20	CPLM	1.01	3167	327	90
Thada	type	wound	1.1698912722617	0.127361286273757	7.20408800229803e-20	5.65921135291634e-19	CPLM	1.01	3167	352	89
Celf2	type	wound	-0.661069816379374	0.0725488689676075	1.39831077989352e-19	1.08637991360958e-18	CPLM	1.01	3167	2214	30
Thsd7a	type	wound	1.02703416265954	0.114686613779261	5.66200237959583e-19	4.35112574171114e-18	CPLM	1.01	3167	534	83
Rian	type	wound	-3.02764367666215	0.340329956059628	9.51791898474437e-19	7.23566529270352e-18	CPLM	1.01	3167	1418	55
Dapk1	type	wound	-1.11521541841631	0.125430560835732	9.9542433711545e-19	7.4868617695811e-18	CPLM	1.01	3167	1551	51
Dmd	type	wound	0.819186650622748	0.0931775460996143	2.37256585845216e-18	1.76568848623755e-17	CPLM	1.01	3167	828	74
Cdk14	type	wound	0.78728035666901	0.0913727343176814	1.07539899617752e-17	7.91986552393238e-17	CPLM	1.01	3167	784	75
Mitf	type	wound	-1.58570041777009	0.184489190972234	1.28668676930788e-17	9.37822212268736e-17	CPLM	1.01	3167	1213	62
Rsrp1	type	wound	-1.72477119853574	0.20080869388014	1.353602214425e-17	9.76527311835182e-17	CPLM	1.01	3167	1352	57
Pbx1	type	wound	-0.952693755762978	0.11108579347928	1.51079709187038e-17	1.07892277166905e-16	CPLM	1.01	3167	1551	51
Rgs6	type	wound	1.06294363618726	0.124711886162792	2.3666449855498e-17	1.67321800478371e-16	CPLM	1.01	3167	428	86
Ahnak	type	wound	-1.52152303091477	0.178677135743258	2.52568876099475e-17	1.76798213269633e-16	CPLM	1.01	3167	1238	61
Lrba	type	wound	1.14639200335116	0.135016609930771	3.11102841931018e-17	2.15636969848264e-16	CPLM	1.01	3167	323	90
Tom1l2	type	wound	0.836836058764894	0.100017926299881	8.76035857987397e-17	6.01317817084553e-16	CPLM	1.01	3167	720	77
Dlc1	type	wound	-0.61977508623184	0.0742840306576856	1.06482732722143e-16	7.23877808024572e-16	CPLM	1.01	3167	2196	31
Anxa2	type	wound	1.01889596690968	0.122314498497931	1.18750893598666e-16	7.99589350231019e-16	CPLM	1.01	3167	433	86
Adamts2	type	wound	0.534051704784199	0.0641262254356587	1.20729953826749e-16	8.05246012787843e-16	CPLM	1.01	3167	1710	46
Nav1	type	wound	0.997037151185652	0.120670709874061	2.07318138785432e-16	1.369849758143e-15	CPLM	1.01	3167	457	86
Il1r1	type	wound	1.0626022500505	0.129162140986805	2.77411795917551e-16	1.81601981216397e-15	CPLM	1.01	3167	361	89
Mrc2	type	wound	0.800198247694704	0.0972828083529209	2.80606706783222e-16	1.82008203390585e-15	CPLM	1.01	3167	753	76
Gas7	type	wound	0.732465673187159	0.0909041811567395	1.09194037387182e-15	7.01819858479436e-15	CPLM	1.01	3167	911	71
Maml3	type	wound	1.08082368989189	0.134163592794759	1.10553602245914e-15	7.04156727818568e-15	CPLM	1.01	3167	337	89
Airn	type	wound	-1.19040940706256	0.148311113210947	1.4006251256188e-15	8.84144610546868e-15	CPLM	1.01	3167	1311	59
Sdccag8	type	wound	1.00893039719029	0.126227971237815	1.82939231809559e-15	1.14458439725096e-14	CPLM	1.01	3167	396	87
Lpar1	type	wound	-1.6979320464378	0.21341992085576	2.45565288026235e-15	1.52293560205744e-14	CPLM	1.01	3167	1037	67
Sptbn1	type	wound	-1.46948775756069	0.186896699268231	5.11883261720946e-15	3.14696926988443e-14	CPLM	1.01	3167	1061	66
Arhgap15	type	wound	0.81925376288049	0.105890952593057	1.36118516077049e-14	8.24264297647978e-14	CPLM	1.01	3167	620	80
Btbd9	type	wound	1.03148704798651	0.133327436708226	1.3640583143538e-14	8.24264297647978e-14	CPLM	1.01	3167	350	89
Opcml	type	wound	-0.648897162279923	0.0842015410749995	1.71886562323787e-14	1.02986270816031e-13	CPLM	1.01	3167	1968	38
Nbea	type	wound	0.905842084212084	0.119966109007179	5.62422377975287e-14	3.34145059855906e-13	CPLM	1.01	3167	455	86
Gbf1	type	wound	0.825354812358252	0.110217318956324	8.98758129073171e-14	5.2951833104561e-13	CPLM	1.01	3167	591	81
Cmss1	type	wound	-0.499916290049526	0.0676765338248404	1.91321681929601e-13	1.11788784400188e-12	CPLM	1.01	3167	2399	24
Ralgapa1	type	wound	0.930517433793829	0.126651150679236	2.56476770831154e-13	1.48630390965267e-12	CPLM	1.01	3167	411	87
Col5a2	type	wound	-0.972747760091388	0.13301538058559	3.29250357341843e-13	1.89252034667222e-12	CPLM	1.01	3167	1283	59
C7	type	wound	-2.65979929256858	0.364319411980428	3.60284169417242e-13	2.05420086917734e-12	CPLM	1.01	3167	1031	67
Ddx17	type	wound	-2.00151848144306	0.277578693436422	6.9347624812265e-13	3.92230165938171e-12	CPLM	1.01	3167	924	71
Zfpm2	type	wound	0.628738233031073	0.0875078461964192	8.34722890894186e-13	4.68372288779515e-12	CPLM	1.01	3167	1004	68
Cdh13	type	wound	0.654351676562351	0.091154074299885	8.74154165048127e-13	4.86635428888997e-12	CPLM	1.01	3167	925	71
Snrnp70	type	wound	-2.02473053865347	0.282551847516438	9.57393428134905e-13	5.28810276321389e-12	CPLM	1.01	3167	948	70
Egfr	type	wound	-1.18401792765971	0.165652189856317	1.09140847822593e-12	5.98159530314522e-12	CPLM	1.01	3167	1133	64
Add3	type	wound	-1.66401654328252	0.234537972144537	1.59069110615595e-12	8.65091240040197e-12	CPLM	1.01	3167	865	73
Smyd3	type	wound	0.939247464528323	0.133013825170158	2.01927822839355e-12	1.08979366982767e-11	CPLM	1.01	3167	364	89
2210408I21Rik	type	wound	0.988711391079021	0.140110848000574	2.0867529902952e-12	1.11767754858993e-11	CPLM	1.01	3167	350	89
Slc17a9	type	wound	0.741825939528688	0.105173639061961	2.13596454140559e-12	1.13543378253666e-11	CPLM	1.01	3167	746	76
Gmds	type	wound	0.942976629063742	0.134552220903698	2.93621129953284e-12	1.54918014087292e-11	CPLM	1.01	3167	357	89
Rabgap1l	type	wound	0.895706304613674	0.128528195832062	3.86899478520329e-12	2.02620689862128e-11	CPLM	1.01	3167	425	87
Pam	type	wound	0.801438096155657	0.115630177928917	5.04107161686216e-12	2.62061590670702e-11	CPLM	1.01	3167	499	84
Ust	type	wound	-1.1003186361689	0.159131644172274	5.65529954726493e-12	2.91846480285862e-11	CPLM	1.01	3167	1099	65
Zcchc24	type	wound	0.920227560733065	0.133134502167135	5.75454102909114e-12	2.94815978809234e-11	CPLM	1.01	3167	372	88
Mast4	type	wound	0.761639112954367	0.11024765050778	5.89922255088007e-12	3.00053981544763e-11	CPLM	1.01	3167	592	81
Prrx1	type	wound	-1.4694865988358	0.213055344052169	6.37731732514379e-12	3.22054524919761e-11	CPLM	1.01	3167	913	71
Acaca	type	wound	0.963013013542113	0.140364657576235	8.20338971497266e-12	4.11333087126643e-11	CPLM	1.01	3167	332	90
Lncpint	type	wound	-1.45515593208703	0.212192532853608	8.37945463572305e-12	4.17202424468746e-11	CPLM	1.01	3167	832	74
Pard3b	type	wound	-0.560519909094916	0.0827255910292313	1.47092103694203e-11	7.27231589593019e-11	CPLM	1.01	3167	1889	40
Cdkal1	type	wound	0.826949947492085	0.123538492753346	2.56105820903265e-11	1.25740844012922e-10	CPLM	1.01	3167	440	86
Ssh2	type	wound	0.876451322020871	0.131482931318196	3.09139091264264e-11	1.50731956912989e-10	CPLM	1.01	3167	394	88
Chd9	type	wound	0.595737894834739	0.0894003138675955	3.1370338356032e-11	1.51909789162429e-10	CPLM	1.01	3167	1031	67
Rbfox2	type	wound	-1.19444434799891	0.180220502686478	3.99299859219115e-11	1.92044218005384e-10	CPLM	1.01	3167	1016	68
Arhgef3	type	wound	0.810121602179617	0.122261843384662	4.03490749485313e-11	1.92748621544673e-10	CPLM	1.01	3167	453	86
Abcc4	type	wound	-0.989222180998076	0.150102786470807	5.12227198722362e-11	2.43050086910544e-10	CPLM	1.01	3167	1073	66
Plpp3	type	wound	-1.83174726922965	0.278964634752082	6.00875759119496e-11	2.83212774464989e-10	CPLM	1.01	3167	850	73
Pcdh7	type	wound	0.896623708776276	0.136660120828336	6.2216223095351e-11	2.91303773035849e-10	CPLM	1.01	3167	400	87
Large1	type	wound	0.612337432297009	0.0934529198485834	6.58626215676234e-11	3.06347851633617e-10	CPLM	1.01	3167	816	74
Ptprg	type	wound	0.803349202076695	0.122672246082579	6.74561131911933e-11	3.11708967491331e-10	CPLM	1.01	3167	466	85
Glg1	type	wound	0.887703132269376	0.135738560733472	7.155868204694e-11	3.2851940394277e-10	CPLM	1.01	3167	366	88
Rreb1	type	wound	0.697209392875005	0.106836916356847	7.84126345129171e-11	3.57662790971822e-10	CPLM	1.01	3167	623	80
Fars2	type	wound	0.893603597902369	0.13699519895728	7.99972980476289e-11	3.62551857177395e-10	CPLM	1.01	3167	358	89
Zfr	type	wound	0.887387882090874	0.136974967623025	1.07057730829068e-10	4.8210073691816e-10	CPLM	1.01	3167	368	88
Zeb2	type	wound	-0.676678497694042	0.106557401523225	2.45516589278105e-10	1.09860904189633e-09	CPLM	1.01	3167	1485	53
Plce1	type	wound	0.790040593891678	0.126983430727174	5.56733805651581e-10	2.46006750372292e-09	CPLM	1.01	3167	440	86
Clk1	type	wound	-1.41956080103362	0.228129909907076	5.53257306719019e-10	2.46006750372292e-09	CPLM	1.01	3167	835	74
Babam2	type	wound	0.853793812970411	0.137854755561808	6.6457366171319e-10	2.91834521013184e-09	CPLM	1.01	3167	365	88
Robo2	type	wound	0.72221749045767	0.117854634983238	9.9948257692642e-10	4.36193939436407e-09	CPLM	1.01	3167	582	82
Dleu2	type	wound	-0.759865342583916	0.124027566120125	1.00853452291096e-09	4.37444115152175e-09	CPLM	1.01	3167	1356	57
Tanc2	type	wound	0.794218095193519	0.129689912668643	1.02498689055039e-09	4.41869348548249e-09	CPLM	1.01	3167	449	86
2210408F21Rik	type	wound	0.838215207434158	0.137044971955126	1.07463249125226e-09	4.60463740191122e-09	CPLM	1.01	3167	372	88
Rbm25	type	wound	-1.07799748103787	0.177490778866749	1.40002133776001e-09	5.96274148070076e-09	CPLM	1.01	3167	978	69
Fndc1	type	wound	-1.312928735196	0.217948419122835	1.8968884944528e-09	8.0305399136415e-09	CPLM	1.01	3167	959	70
Hnrnph1	type	wound	-1.58950966508772	0.264949255076529	2.20583469294909e-09	9.28288766616074e-09	CPLM	1.01	3167	715	77
Golgb1	type	wound	-1.81307530230097	0.302364960156965	2.24627114585092e-09	9.39712248589703e-09	CPLM	1.01	3167	670	79
Dip2c	type	wound	0.530625182325395	0.0889905657470184	2.7544740506601e-09	1.14553714930394e-08	CPLM	1.01	3167	938	70
Tcf20	type	wound	0.796800854041549	0.134745513915877	3.70901266424831e-09	1.53349237054009e-08	CPLM	1.01	3167	384	88
Tacc2	type	wound	0.856523923186794	0.145024485234188	3.87546060200817e-09	1.59299456140685e-08	CPLM	1.01	3167	327	90
Gm32647	type	wound	0.946298922826728	0.160572163873651	4.18379405314753e-09	1.70979329224006e-08	CPLM	1.236	3167	355	89
Foxp1	type	wound	0.607309549516119	0.103627753644956	5.08935366206041e-09	2.05609887947241e-08	CPLM	1.01	3167	711	78
Arglu1	type	wound	-2.21735678900149	0.378332025494473	5.07772651167426e-09	2.05609887947241e-08	CPLM	1.01	3167	701	78
Pdgfd	type	wound	-1.04325741172111	0.178810215614528	5.9419511269703e-09	2.38690877657273e-08	CPLM	1.01	3167	953	70
Srsf5	type	wound	-2.59907684270526	0.446165345503595	6.27032429182706e-09	2.50458716063375e-08	CPLM	1.01	3167	770	76
Nat8f7	type	wound	-1.7853349600192	0.306828878889836	6.52409963004394e-09	2.59131372946127e-08	CPLM	1.01	3167	684	78
Xdh	type	wound	-1.36261225905679	0.235000977536049	7.35726789932001e-09	2.90591530995489e-08	CPLM	1.01	3167	718	77
Pdzrn3	type	wound	-0.954535933596579	0.164651025450016	7.40072026103206e-09	2.90683845808315e-08	CPLM	1.01	3167	978	69
Ror1	type	wound	0.872279004002076	0.150654024568267	7.72974459143886e-09	3.0027084759051e-08	CPLM	1.01	3167	331	90
Srrm2	type	wound	-1.17894079135872	0.203586872876317	7.68884291909168e-09	3.0027084759051e-08	CPLM	1.01	3167	797	75
Pdzd2	type	wound	0.76780876541948	0.132840037912161	8.19832774490228e-09	3.16733208505241e-08	CPLM	1.01	3167	414	87
Tnik	type	wound	0.748085452608888	0.129587239786183	8.54860244385568e-09	3.28470756945976e-08	CPLM	1.01	3167	447	86
Pitpnc1	type	wound	0.787280673784486	0.136624491663699	9.09016378145513e-09	3.47391664512907e-08	CPLM	1.01	3167	388	88
Atrx	type	wound	-1.21975513138402	0.213786761266563	1.26714531780235e-08	4.81651472949604e-08	CPLM	1.01	3167	773	76
Cul1	type	wound	0.838768273236656	0.147286334482037	1.3480678354591e-08	5.09670566668225e-08	CPLM	1.01	3167	320	90
Gulp1	type	wound	-0.958554324584839	0.169127280445239	1.577609289121e-08	5.9328179117476e-08	CPLM	1.01	3167	897	72
Ptprm	type	wound	0.629175652886588	0.112282752172626	2.28080431773887e-08	8.49000033091767e-08	CPLM	1.01	3167	587	81
Xylt1	type	wound	0.811691772441595	0.144856200303696	2.28161253589018e-08	8.49000033091767e-08	CPLM	1.01	3167	334	89
Asxl1	type	wound	0.806167230226404	0.143904118287021	2.29885760918373e-08	8.50938392509369e-08	CPLM	1.01	3167	343	89
Iqgap2	type	wound	0.818475322092037	0.14641888507478	2.46404316837377e-08	9.07332562520965e-08	CPLM	1.01	3167	339	89
Man1a	type	wound	-0.547481012574515	0.0982667268137575	2.73900133476085e-08	1.00335437496162e-07	CPLM	1.01	3167	1651	48
Nedd4	type	wound	-1.04821135044117	0.191104896803997	4.4597694587975e-08	1.62528711720095e-07	CPLM	1.01	3167	788	75
Prpf38b	type	wound	-2.08511778636481	0.380375416812847	4.5421857311526e-08	1.64683349329481e-07	CPLM	1.01	3167	556	82
Ddx5	type	wound	-0.798903884866492	0.145918886300565	4.71708495245175e-08	1.70151992927724e-07	CPLM	1.01	3167	1098	65
Nktr	type	wound	-1.0511005445918	0.192523184272985	5.14035345009219e-08	1.84478674579451e-07	CPLM	1.01	3167	783	75
Esr1	type	wound	-0.683050903553098	0.125231701782445	5.29479546207379e-08	1.89061635943746e-07	CPLM	1.01	3167	1237	61
Slco3a1	type	wound	0.633385018423346	0.116876315491972	6.43254434082943e-08	2.28533107988262e-07	CPLM	1.01	3167	582	82
Tbx15	type	wound	-0.922216763721554	0.170321354899062	6.60246112163346e-08	2.33397000649743e-07	CPLM	1.01	3167	984	69
Ccdc80	type	wound	-2.25848832413325	0.420027461350324	8.1237243760251e-08	2.85744932032326e-07	CPLM	1.01	3167	544	83
Zcchc7	type	wound	-1.22005503829986	0.226989265144499	8.21610064196068e-08	2.87563522468624e-07	CPLM	1.01	3167	682	78
Zfp652	type	wound	0.791506891635961	0.147289175521407	8.2667072229575e-08	2.87909458454727e-07	CPLM	1.01	3167	331	90
Rbms1	type	wound	0.494285801582671	0.0941419840197401	1.6176743805997e-07	5.60635189747052e-07	CPLM	1.01	3167	878	72
Mbd5	type	wound	0.68244945206431	0.131312831814886	2.15227563752004e-07	7.42272622305692e-07	CPLM	1.01	3167	457	86
Sec24d	type	wound	-0.923181497212091	0.177699229290089	2.17459841195491e-07	7.46330620025301e-07	CPLM	1.01	3167	809	74
Lars2	type	wound	0.454812745570054	0.0877486197622844	2.31879392564523e-07	7.9197454368656e-07	CPLM	1.01	3167	1102	65
Pik3r1	type	wound	-1.2629583811909	0.244384544893482	2.51400874898692e-07	8.54521243045072e-07	CPLM	1.01	3167	657	79
Vti1a	type	wound	0.675631174026174	0.132238925680997	3.42753686832163e-07	1.15945864397291e-06	CPLM	1.01	3167	439	86
Ttn	type	wound	-0.944066612581323	0.185081020609428	3.58081598078843e-07	1.20554138019877e-06	CPLM	1.01	3167	854	73
Nova1	type	wound	-1.16310356703719	0.228072791855858	3.60199963501266e-07	1.206925944054e-06	CPLM	1.01	3167	654	79
