feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
Ror1	type	wound	0.969543162948062	0.163509067352001	3.69884734818185e-09	3.1978642263395e-08	CPLM	1.01	1634	304	81
Pla2r1	type	wound	1.09284417401901	0.185629822299613	4.75792185478918e-09	4.08762342996353e-08	CPLM	1.01	1634	255	84
Numb	type	wound	1.00302318968502	0.171739947872386	6.27361342651036e-09	5.35609746288322e-08	CPLM	1.01	1634	236	86
Adarb1	type	wound	1.06972674055585	0.184898497005301	8.65078873667741e-09	7.33973752441078e-08	CPLM	1.01	1634	226	86
Myo1e	type	wound	1.00084701289851	0.174046643330776	1.0604594735821e-08	8.94189901798243e-08	CPLM	1.01	1634	270	83
Spidr	type	wound	0.955479093695381	0.166485438416419	1.13243927361516e-08	9.49025796170744e-08	CPLM	1.01	1634	263	84
Pde4dip	type	wound	1.19127107547109	0.208024046927188	1.21739457840345e-08	1.014000606158e-07	CPLM	1.01	1634	216	87
Eda	type	wound	-1.3393410662608	0.23437195778399	1.3047268181198e-08	1.08015565669796e-07	CPLM	1.193	1634	664	59
Gbf1	type	wound	0.779475440641991	0.136721923398789	1.40957278785956e-08	1.15992555916636e-07	CPLM	1.01	1634	452	72
Lama2	type	wound	-0.859733758908724	0.150904710745735	1.44218504000731e-08	1.1796555476946e-07	CPLM	1.01	1634	1063	35
Mpp7	type	wound	1.20142390449151	0.211008019764385	1.47115491759046e-08	1.1961890579932e-07	CPLM	1.01	1634	182	89
Zfp521	type	wound	-1.27588765805218	0.22561551963743	1.83512655019949e-08	1.4833034719364e-07	CPLM	1.01	1634	748	54
Ptprk	type	wound	1.02164067495535	0.180700406808571	1.84942716349974e-08	1.48606912078861e-07	CPLM	1.01	1634	235	86
Myo5a	type	wound	1.05709148277291	0.187193332748373	1.9217675808228e-08	1.53516638327716e-07	CPLM	1.01	1634	225	86
Robo2	type	wound	1.05416747074245	0.188396709796886	2.57600819460516e-08	2.04582976385503e-07	CPLM	1.01	1634	263	84
Mapkap1	type	wound	1.08122027920227	0.193652006986141	2.75906868892969e-08	2.17854787807974e-07	CPLM	1.01	1634	221	86
Gria4	type	wound	1.25425442699693	0.225086907806482	2.93570695252784e-08	2.30469867652473e-07	CPLM	1.01	1634	166	90
Nav1	type	wound	0.751325919105158	0.134897120778349	2.98053347883733e-08	2.32651927548102e-07	CPLM	1.01	1634	525	68
Atrnl1	type	wound	-1.03599253494967	0.186374364784814	3.17008158918994e-08	2.46041559706446e-07	CPLM	1.01	1634	811	50
Rsrp1	type	wound	-2.20949062104433	0.39837025355305	3.39757214909946e-08	2.62208110489822e-07	CPLM	1.01	1634	786	52
Focad	type	wound	1.06809822748462	0.193263262221784	3.79343473998949e-08	2.91114149147508e-07	CPLM	1.01	1634	218	87
Lrba	type	wound	0.92507283558544	0.168409301621272	4.57641524614515e-08	3.49239286381803e-07	CPLM	1.01	1634	312	81
Zeb2	type	wound	-1.08247902492608	0.197519906465674	4.90959781447489e-08	3.6970700122428e-07	CPLM	1.01	1634	879	46
Acaca	type	wound	0.958061403130363	0.174867899865069	4.95288295930039e-08	3.6970700122428e-07	CPLM	1.01	1634	258	84
Lpar1	type	wound	-2.31183242039848	0.42195809347096	4.95157321481106e-08	3.6970700122428e-07	CPLM	1.01	1634	655	60
Ralgapa1	type	wound	0.827849476660403	0.151048908496035	4.90095084229053e-08	3.6970700122428e-07	CPLM	1.01	1634	362	78
Lars2	type	wound	0.704366011766834	0.128930467719206	5.40086417717245e-08	4.00955460109651e-07	CPLM	1.01	1634	603	63
Cdkal1	type	wound	0.800386942149907	0.146825871585512	5.76750741566223e-08	4.25860277286195e-07	CPLM	1.01	1634	380	77
Syne1	type	wound	0.884528582067206	0.162641113185412	6.18738238291123e-08	4.5440668468047e-07	CPLM	1.01	1634	334	80
Zfand3	type	wound	-1.29935958458824	0.239133236105496	6.35697675576261e-08	4.64365253923622e-07	CPLM	1.01	1634	734	55
Gulp1	type	wound	-1.19594733488355	0.220296306363937	6.52752698706313e-08	4.74287333208949e-07	CPLM	1.01	1634	809	50
Gm16201	type	wound	1.17158882054567	0.216394235926292	7.07568125258829e-08	5.11395798467493e-07	CPLM	1.01	1634	170	90
Dcn	type	wound	-1.39631601906919	0.258104845045319	7.24308627328649e-08	5.20739781542597e-07	CPLM	1.01	1634	682	58
Fam219a	type	wound	1.12283808857992	0.20797634874746	7.69336650042693e-08	5.5021668270069e-07	CPLM	1.01	1634	175	89
Pcmt1	type	wound	1.09867315479238	0.203985344652361	8.25280159916253e-08	5.84110206448499e-07	CPLM	1.01	1634	189	88
Rbfox2	type	wound	-1.14844122785822	0.213215821986265	8.24173717435549e-08	5.84110206448499e-07	CPLM	1.01	1634	771	53
Sorbs1	type	wound	1.11037540026128	0.206202866624987	8.30575340932834e-08	5.84827791605284e-07	CPLM	1.01	1634	205	87
Camk1d	type	wound	-0.916713272114299	0.17059505133849	8.83150849231454e-08	6.18658492333418e-07	CPLM	1.01	1634	1019	38
Nbas	type	wound	0.8288245622795	0.154416017061607	9.13217856522627e-08	6.36456934698933e-07	CPLM	1.01	1634	371	77
Mctp1	type	wound	1.02525916842049	0.19199910100239	1.06075255703517e-07	7.35526899954338e-07	CPLM	1.01	1634	254	84
Camk2d	type	wound	-0.906715234185737	0.170576042367759	1.20983961497425e-07	8.34667128310516e-07	CPLM	1.01	1634	871	47
Setbp1	type	wound	-1.08714347720565	0.204924134085819	1.28037070694332e-07	8.78887630997274e-07	CPLM	1.01	1634	777	52
Ablim1	type	wound	-1.5956700393548	0.302975315859977	1.57396573095363e-07	1.07501859424133e-06	CPLM	1.01	1634	637	61
Cntln	type	wound	1.1088924329557	0.211302044767383	1.74001932306829e-07	1.18252059468223e-06	CPLM	1.01	1634	193	88
Maml3	type	wound	0.935137323917095	0.178277065804261	1.76325465362109e-07	1.19237913705268e-06	CPLM	1.01	1634	283	83
Stx8	type	wound	0.940009171345103	0.179650710146102	1.88960608101712e-07	1.26696264830847e-06	CPLM	1.01	1634	247	85
Zcchc7	type	wound	-1.44283665257676	0.27576208553779	1.89209648795701e-07	1.26696264830847e-06	CPLM	1.01	1634	594	64
Meis2	type	wound	0.805619690258403	0.154136018239417	1.94825928326502e-07	1.29820594192196e-06	CPLM	1.01	1634	376	77
Zfhx4	type	wound	-1.339296644641	0.25700698725529	2.11595731839398e-07	1.4031056781195e-06	CPLM	1.01	1634	695	57
Arhgap6	type	wound	-0.937456290089883	0.180661618166428	2.37864590248591e-07	1.56967647478056e-06	CPLM	1.01	1634	859	47
Rian	type	wound	-2.73468909597147	0.529549494365928	2.71133652593315e-07	1.78061812231956e-06	CPLM	1.01	1634	711	56
