feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
Rsrp1	type	wound	-3.41878284179754	0.490090407074269	1.11000001163361e-11	2.42616674902728e-10	CPLM	1.01	446	69	85
Meg3	type	wound	-4.80697220345111	0.689207381792603	1.1184456644452e-11	2.42616674902728e-10	CPLM	1.01	446	90	80
Htr1f	type	wound	2.7151988258142	0.389691770061044	1.1703760995076e-11	2.44478563008255e-10	CPLM	1.01	446	110	75
Fhit	type	wound	2.2246249917598	0.319580309749322	1.21989354446045e-11	2.45721413955605e-10	CPLM	1.01	446	128	71
Trdn	type	wound	-1.1318535424675	0.164748075740966	2.17596481592366e-11	4.23187640062395e-10	CPLM	1.01	446	157	65
Map4	type	wound	-1.28373929681038	0.188044017416286	2.86286749835007e-11	5.38219089689812e-10	CPLM	1.01	446	89	80
Mir99ahg	type	wound	-0.974237413329819	0.149085134332219	1.75052051781518e-10	3.18481797434762e-09	CPLM	1.01	446	124	72
Tnnt3	type	wound	-3.25412235815059	0.500931007462325	2.21391615984088e-10	3.79830248186604e-09	CPLM	1.01	446	61	86
Snrnp70	type	wound	-3.47231561280346	0.534571053143586	2.22241102662374e-10	3.79830248186604e-09	CPLM	1.01	446	49	89
Pbx1	type	wound	-1.20446311623143	0.186082544743841	2.55127899640687e-10	4.23212162933375e-09	CPLM	1.01	446	99	78
Lrrtm4	type	wound	2.04931236298072	0.317341807236687	2.79322165182062e-10	4.50107717607666e-09	CPLM	1.01	446	100	78
March1	type	wound	2.69997710365002	0.421831918709087	3.93948290424138e-10	6.17185654997816e-09	CPLM	1.01	446	91	80
Mybpc1	type	wound	-1.32461102665547	0.209182053498551	5.92182409413978e-10	9.02678051106713e-09	CPLM	1.01	446	86	81
Celf2	type	wound	-0.817217456650124	0.130178193935891	8.18645469484369e-10	1.21504222312943e-08	CPLM	1.01	446	157	65
Lrrc4c	type	wound	3.28148052639668	0.527660715568212	1.15673040791867e-09	1.6728101283747e-08	CPLM	1.01	446	120	73
Zfhx3	type	wound	1.75150577387674	0.284872334783343	1.74566888147087e-09	2.46139312287392e-08	CPLM	1.01	446	105	76
Ccser1	type	wound	1.89876047844602	0.309106933549929	1.80397144737885e-09	2.48156072273578e-08	CPLM	1.01	446	105	76
Pdzrn3	type	wound	-1.46631211299399	0.240464252482136	2.33914048615424e-09	3.14113150997856e-08	CPLM	1.01	446	61	86
Tbx15	type	wound	-1.81222851553642	0.297625692343127	2.46213630583254e-09	3.22940668951058e-08	CPLM	1.01	446	54	88
Etl4	type	wound	1.70721999961512	0.282692583340525	3.27782565283292e-09	4.20157651863129e-08	CPLM	1.01	446	106	76
Nckap5	type	wound	2.51057100954089	0.418909574932089	4.26282408890498e-09	5.34273952476091e-08	CPLM	1.01	446	93	79
Gpc5	type	wound	3.5055593795339	0.587614298815319	4.9796037056546e-09	6.10542715215042e-08	CPLM	1.01	446	113	75
Cdh18	type	wound	2.12384721206189	0.358518074394398	6.30672697444818e-09	7.56807236933781e-08	CPLM	1.01	446	105	76
Rbm39	type	wound	-1.63678092428282	0.278335646686461	8.04751321647118e-09	9.45582802935363e-08	CPLM	1.01	446	50	89
Tenm2	type	wound	3.48182240140115	0.593569656803644	8.73778930724581e-09	1.00573738148707e-07	CPLM	1.01	446	108	76
Sox5	type	wound	1.83412133690657	0.313510075560292	9.53492844177628e-09	1.07553992823236e-07	CPLM	1.01	446	98	78
Gm37240	type	wound	3.11316697607876	0.533513439203772	1.03702309076392e-08	1.14682553566833e-07	CPLM	1.01	446	94	79
Skint5	type	wound	2.41208710794809	0.414881162766601	1.16741224463409e-08	1.26619328071852e-07	CPLM	1.01	446	70	84
Pcdh9	type	wound	2.9217605503282	0.504356514845501	1.31070093428749e-08	1.39478363573235e-07	CPLM	1.01	446	87	80
Fgf13	type	wound	-1.22772878034717	0.218316308609563	3.31219526020628e-08	3.45940393843767e-07	CPLM	1.01	446	100	78
Nav2	type	wound	1.51090307893068	0.273193162688974	5.46016258316278e-08	5.5991485398251e-07	CPLM	1.01	446	100	78
Pde4dip	type	wound	-1.30421686315758	0.236716443442064	6.10336427165369e-08	6.14695973073693e-07	CPLM	1.01	446	100	78
Obscn	type	wound	-1.30202934807556	0.238291554324923	7.77140705375045e-08	7.68960276897413e-07	CPLM	1.01	446	68	85
Qk	type	wound	-1.70647334669511	0.314876846211463	9.82355212180542e-08	9.55255758051424e-07	CPLM	1.01	446	49	89
Csmd1	type	wound	4.14339365660531	0.765202038962207	1.00699154796167e-07	9.62615649237935e-07	CPLM	1.01	446	130	71
Ddx5	type	wound	-2.94681774057006	0.544723317652898	1.03382722824756e-07	9.7179759455271e-07	CPLM	1.01	446	52	88
Negr1	type	wound	2.1391013057476	0.397560182536487	1.20413884288975e-07	1.11333493014725e-06	CPLM	1.01	446	74	83
Zeb2	type	wound	-1.17980782260828	0.21947493666829	1.23580536591232e-07	1.12418423608799e-06	CPLM	1.01	446	69	85
Mbnl1	type	wound	-1.55245534490231	0.289553768028432	1.32955727307211e-07	1.19027032065503e-06	CPLM	1.01	446	63	86
Auts2	type	wound	1.2613446157595	0.235553330521061	1.3768729699555e-07	1.19470208469985e-06	CPLM	1.01	446	108	76
App	type	wound	1.70249592704905	0.317771727252859	1.35705057983243e-07	1.19470208469985e-06	CPLM	1.01	446	123	72
5730522E02Rik	type	wound	2.9341907987911	0.551964309558311	1.68423928688968e-07	1.43925902697845e-06	CPLM	1.01	446	70	84
Gm32647	type	wound	2.54839831976907	0.479828234877608	1.72687034330674e-07	1.45366399048508e-06	CPLM	1.01	446	87	80
Nrap	type	wound	-1.77138496079615	0.335013934743982	1.94971543438227e-07	1.61711691910529e-06	CPLM	1.01	446	46	90
Prkg1	type	wound	1.0389197084956	0.196629814764632	1.98881594778786e-07	1.62564086167007e-06	CPLM	1.01	446	126	72
Rbms3	type	wound	0.771457104434005	0.146565491045422	2.20443996578648e-07	1.77614877243368e-06	CPLM	1.01	446	176	61
Cntnap2	type	wound	5.23150668568634	1.00350720076843	2.84992776317356e-07	2.26388627947871e-06	CPLM	1.01	446	157	65
Schip1	type	wound	2.04235574000385	0.392525452928248	2.99997768898227e-07	2.34998252303611e-06	CPLM	1.01	446	83	81
Erc2	type	wound	1.98574686492863	0.382686817734938	3.22308888432709e-07	2.49016730241162e-06	CPLM	1.01	446	76	83
Fgf12	type	wound	2.35927181850787	0.455403617788365	3.3620320099669e-07	2.56241358597478e-06	CPLM	1.01	446	74	83
Tenm4	type	wound	2.2148163813803	0.428789025099554	3.63268002042428e-07	2.69692805124602e-06	CPLM	1.01	446	70	84
AY036118	type	wound	-1.71585940541579	0.332196014415917	3.63415836692727e-07	2.69692805124602e-06	CPLM	1.01	446	51	89
B3galt1	type	wound	2.44279577491372	0.473210174574716	3.68995688554208e-07	2.70277361486459e-06	CPLM	1.01	446	72	84
Nkain2	type	wound	5.14144708823374	0.997663845679225	3.85510883645155e-07	2.78754023558805e-06	CPLM	1.01	446	169	62
Frmd4a	type	wound	2.59113327612837	0.503655545248807	4.03024312230854e-07	2.87728749491394e-06	CPLM	1.01	446	70	84
Nlgn1	type	wound	3.03791097310252	0.592798054086298	4.4547346675809e-07	3.14058794064454e-06	CPLM	1.01	446	77	83
Inpp4b	type	wound	1.61496413815463	0.31668894384566	5.05216847329807e-07	3.51780619622236e-06	CPLM	1.01	446	89	80
Nbea	type	wound	1.60776239671265	0.316660024719802	5.64503895967386e-07	3.8826853332391e-06	CPLM	1.01	446	77	83
Acyp2	type	wound	-1.1583516023279	0.23092241076207	7.63572744765556e-07	5.18861479575631e-06	CPLM	1.01	446	61	86
Grid2	type	wound	4.95465066692988	0.993154137247706	8.73522925559534e-07	5.86508250018544e-06	CPLM	1.01	446	137	69
Agbl4	type	wound	4.51932668474514	0.911307292171219	1.00968652965397e-06	6.69956709088044e-06	CPLM	1.01	446	108	76
Grik2	type	wound	2.78019817019368	0.56218424239565	1.07998018367732e-06	7.08266073946519e-06	CPLM	1.01	446	61	86
Slc7a11	type	wound	1.91146634839583	0.391011906104967	1.4221152927267e-06	9.11446619429383e-06	CPLM	1.01	446	84	81
Camta1	type	wound	1.4797072270636	0.302605054093617	1.41266119919419e-06	9.11446619429383e-06	CPLM	1.01	446	83	81
Itgbl1	type	wound	-1.25285419111627	0.256933083498443	1.50902635566266e-06	9.56281870330047e-06	CPLM	1.01	446	48	89
Dpp6	type	wound	2.28994256919583	0.470482941831431	1.5755003241386e-06	9.87313536460188e-06	CPLM	1.01	446	68	85
Kcnab1	type	wound	2.09174314143944	0.432019792537201	1.77972046402493e-06	1.10303554034072e-05	CPLM	1.01	446	58	87
Nav3	type	wound	2.00106871610438	0.415698497639743	2.03421913138352e-06	1.24706477184816e-05	CPLM	1.01	446	64	86
Dpyd	type	wound	1.2030738112573	0.250328418744355	2.11075499256455e-06	1.28007076968431e-05	CPLM	1.01	446	100	78
Tenm3	type	wound	2.9401678323107	0.612327361485302	2.1548607477514e-06	1.29291644865084e-05	CPLM	1.01	446	78	83
Nfia	type	wound	-1.25189939977185	0.262291848439505	2.46860596960988e-06	1.46557238616839e-05	CPLM	1.01	446	79	82
Mitf	type	wound	-1.17938043297356	0.247478807262987	2.55569355246204e-06	1.50146996207145e-05	CPLM	1.01	446	57	87
Ebf1	type	wound	-0.760342359556458	0.159792228677842	2.64472656990024e-06	1.53775854167395e-05	CPLM	1.01	446	99	78
Plcb1	type	wound	2.08868640378377	0.440211443709775	2.8193362858065e-06	1.60616733858068e-05	CPLM	1.01	446	81	82
Dleu2	type	wound	-1.64720934998532	0.347031484092972	2.79510550712602e-06	1.60616733858068e-05	CPLM	1.01	446	49	89
Chrm3	type	wound	2.8029730491507	0.598930423074553	3.81618015328715e-06	2.15232560645395e-05	CPLM	1.01	446	66	85
Atp1a2	type	wound	-1.11517422499476	0.238558531526099	3.91182278751609e-06	2.18442381401888e-05	CPLM	1.01	446	83	81
Nrxn3	type	wound	4.85416020315485	1.03960487371239	4.0110944790233e-06	2.21789930016583e-05	CPLM	1.01	446	127	72
Alk	type	wound	3.28597749877571	0.704239600336636	4.07185497462573e-06	2.22963709290186e-05	CPLM	1.01	446	72	84
Cadm2	type	wound	4.47213896634875	0.959954889716705	4.2118577021678e-06	2.284122830791e-05	CPLM	1.01	446	104	77
Esrrg	type	wound	1.62733213998623	0.350153776446222	4.43617781005914e-06	2.36038140082392e-05	CPLM	1.01	446	74	83
Ntm	type	wound	4.34421379198776	0.93455762034257	4.41697410264192e-06	2.36038140082392e-05	CPLM	1.01	446	97	78
Tead1	type	wound	-1.13682793509166	0.245356869892323	4.73473071977054e-06	2.4725815981024e-05	CPLM	1.01	446	68	85
Nipbl	type	wound	-1.57502769086075	0.339816041047792	4.70043352747438e-06	2.4725815981024e-05	CPLM	1.01	446	46	90
Rbfox2	type	wound	-1.2756169566658	0.276037631600658	5.00815821715977e-06	2.59137727933772e-05	CPLM	1.01	446	60	87
Cadps2	type	wound	2.70183573383633	0.585611634378969	5.18311729397057e-06	2.65752559436309e-05	CPLM	1.01	446	59	87
Ppp3ca	type	wound	-1.08901743192017	0.236263753035542	5.28814367653714e-06	2.68694867888914e-05	CPLM	1.01	446	75	83
Dlc1	type	wound	-0.884936351773899	0.192137188046378	5.37563039189289e-06	2.70701387591749e-05	CPLM	1.01	446	88	80
Rbfox1	type	wound	0.69966439622465	0.15205211764729	5.48202565360094e-06	2.73616147666454e-05	CPLM	1.01	446	200	55
Grm7	type	wound	4.31753053709897	0.940524972030599	5.76315067332593e-06	2.85124296469809e-05	CPLM	1.01	446	91	80
Nxpe4	type	wound	1.90974580208415	0.416226202579465	5.82444511557665e-06	2.85651047407411e-05	CPLM	1.01	446	63	86
Pcsk5	type	wound	2.1661254396768	0.472759567307718	5.99631271288816e-06	2.915448594887e-05	CPLM	1.01	446	59	87
Nrxn1	type	wound	3.59480606386866	0.787108048723969	6.41408490066598e-06	3.04504092008562e-05	CPLM	1.01	446	88	80
Filip1l	type	wound	-1.03815628598144	0.227303241225625	6.40917255193113e-06	3.04504092008562e-05	CPLM	1.01	446	78	83
Fat3	type	wound	2.98323138789115	0.65325200134656	6.42482038103172e-06	3.04504092008562e-05	CPLM	1.01	446	73	84
Scaper	type	wound	2.19832030258681	0.484435898756872	7.32405863544361e-06	3.4423075586585e-05	CPLM	1.01	446	55	88
Cdk8	type	wound	-0.442224641996609	0.097670696018113	7.66961149655234e-06	3.57492635045911e-05	CPLM	1.136	446	346	22
Wdpcp	type	wound	1.91631511046356	0.423664953364827	7.82808515685552e-06	3.61888526923485e-05	CPLM	1.01	446	49	89
Man1a	type	wound	-1.05877305564206	0.234233392646531	7.93568185032105e-06	3.62417664025194e-05	CPLM	1.01	446	76	83
Sfi1	type	wound	1.65276355703698	0.365715430122761	7.9680479324688e-06	3.62417664025194e-05	CPLM	1.01	446	53	88
Thsd4	type	wound	2.06374440473835	0.459436019838996	9.01249062837606e-06	4.06643577152328e-05	CPLM	1.01	446	50	89
Mbnl2	type	wound	-1.25525181082714	0.280331442273101	9.60379640755418e-06	4.29884220147663e-05	CPLM	1.01	446	45	90
Tshz2	type	wound	1.41371760263913	0.316076171722885	9.82256066247563e-06	4.36214505010729e-05	CPLM	1.01	446	76	83
Nalcn	type	wound	2.22880718007842	0.49865149421715	9.95719886739862e-06	4.38739075094752e-05	CPLM	1.01	446	55	88
Arid1b	type	wound	-1.14326134049274	0.255891933836102	1.00430015248087e-05	4.39089368991636e-05	CPLM	1.01	446	50	89
Gm19951	type	wound	-0.87073746585148	0.195882926318409	1.11064932600227e-05	4.78172686920062e-05	CPLM	1.01	446	105	76
Gria4	type	wound	2.24887600181841	0.505766195701803	1.10433515543991e-05	4.78172686920062e-05	CPLM	1.01	446	56	87
Adamtsl1	type	wound	1.09074703061872	0.245888474437983	1.1573144435903e-05	4.94488898624946e-05	CPLM	1.01	446	92	79
Frmd4b	type	wound	1.80078738074992	0.406843488164902	1.20826294791148e-05	5.12376167385018e-05	CPLM	1.01	446	66	85
Gm26740	type	wound	-1.06462916473831	0.241891627608055	1.34950786882995e-05	5.68001819417979e-05	CPLM	1.01	446	67	85
Cdkal1	type	wound	1.22919194414853	0.27972149321218	1.39137413437837e-05	5.81285193918076e-05	CPLM	1.01	446	84	81
Cacna1c	type	wound	2.24878596486358	0.513341606255482	1.47766296107708e-05	6.12795522093732e-05	CPLM	1.01	446	55	88
Ryr2	type	wound	2.5859451224738	0.592478691769597	1.5856573045469e-05	6.52781547273321e-05	CPLM	1.01	446	57	87
Mgat4c	type	wound	4.29441406680999	0.986104435754844	1.65444824447525e-05	6.76165804263798e-05	CPLM	1.01	446	94	79
Pacrg	type	wound	2.81883273882672	0.648573313605881	1.71878683820462e-05	6.97407033631228e-05	CPLM	1.01	446	48	89
Kcnd2	type	wound	3.14406778942009	0.724230419716335	1.75636751485214e-05	7.07565198840433e-05	CPLM	1.01	446	60	87
Rgs6	type	wound	2.4928750158605	0.574863862464048	1.79348160380028e-05	7.17392641520111e-05	CPLM	1.01	446	62	86
Zfp536	type	wound	2.18182707124884	0.50457312943722	1.8926775234438e-05	7.51739523395989e-05	CPLM	1.01	446	54	88
Dach1	type	wound	2.24410397626695	0.519712883092379	1.94386318644714e-05	7.62401353586847e-05	CPLM	1.01	446	51	89
Tmtc2	type	wound	1.98941297917517	0.460762896029502	1.94655664745578e-05	7.62401353586847e-05	CPLM	1.01	446	56	87
Pdzrn4	type	wound	2.49816766707021	0.5803348787681	2.05910711186207e-05	8.00921662820834e-05	CPLM	1.01	446	50	89
Fbxw4	type	wound	4.66347238701165	1.08471732359383	2.10829961804259e-05	8.1443903053152e-05	CPLM	1.01	446	120	73
Grm8	type	wound	4.35854825627032	1.01437963231206	2.13114135254565e-05	8.17662396486903e-05	CPLM	1.01	446	99	78
Hdac9	type	wound	1.12070485158215	0.260959437884802	2.15159007819088e-05	8.19930273040309e-05	CPLM	1.01	446	94	79
Sugct	type	wound	3.97335465283825	0.925903072316898	2.18182999976586e-05	8.20547611891534e-05	CPLM	1.01	446	70	84
Astn2	type	wound	4.36276717239246	1.01665910022899	2.18230747843493e-05	8.20547611891534e-05	CPLM	1.01	446	92	79
Robo1	type	wound	0.981632314196644	0.229495800951636	2.31765314814143e-05	8.53694179910068e-05	CPLM	1.01	446	95	79
Ext1	type	wound	-1.076757426065	0.251559311039748	2.28796390441007e-05	8.53694179910068e-05	CPLM	1.01	446	60	87
Rims1	type	wound	1.94887528153017	0.45576952136674	2.33100893096011e-05	8.53694179910068e-05	CPLM	1.01	446	59	87
Il1rapl2	type	wound	4.16990069662212	0.975136175937751	2.32886510836714e-05	8.53694179910068e-05	CPLM	1.01	446	78	83
Cdh4	type	wound	-0.999733244170487	0.234198680012594	2.40517664303168e-05	8.75173952690236e-05	CPLM	1.01	446	67	85
Chsy3	type	wound	2.09474281354028	0.491249224498449	2.45352930135078e-05	8.87045208949897e-05	CPLM	1.01	446	46	90
Samd4	type	wound	-0.970718932609706	0.228381832515827	2.60216638614438e-05	9.34790982028935e-05	CPLM	1.01	446	85	81
Cux1	type	wound	1.92475972789571	0.453075854981095	2.62699865981216e-05	9.37738762110164e-05	CPLM	1.01	446	61	86
Dlgap1	type	wound	4.53430584942499	1.06810272554779	2.6611116201621e-05	9.43941480359387e-05	CPLM	1.01	446	114	74
Sdk1	type	wound	4.41621680158355	1.04129158765581	2.7082724698885e-05	9.53439452013935e-05	CPLM	1.01	446	89	80
Ptprg	type	wound	1.36622785557336	0.322228093344029	2.72169772649368e-05	9.53439452013935e-05	CPLM	1.01	446	72	84
Reln	type	wound	2.44250980916978	0.576715196108135	2.77734778793561e-05	9.6557510509539e-05	CPLM	1.01	446	47	89
Cacna1a	type	wound	1.77349262378945	0.418859587101846	2.79058053422958e-05	9.6557510509539e-05	CPLM	1.01	446	58	87
Magi1	type	wound	1.5603799176138	0.369755373611916	2.96330773862733e-05	0.000101908875889379	CPLM	1.01	446	59	87
Ptprj	type	wound	1.90697276200235	0.452244273425552	3.00587016681434e-05	0.000102746107520199	CPLM	1.01	446	68	85
Kcnip4	type	wound	4.36602531853428	1.03670012048566	3.07348865790432e-05	0.000104424554401087	CPLM	1.01	446	95	79
Pdss2	type	wound	2.19723227463546	0.526048839847493	3.55946509436864e-05	0.000120211875043348	CPLM	1.01	446	50	89
Drg1	type	wound	2.40938124007904	0.577220715034012	3.60111448775632e-05	0.000120894557803248	CPLM	1.01	446	46	90
Morrbid	type	wound	1.74091862658078	0.417746134121814	3.70443412999832e-05	0.000122900049959944	CPLM	1.01	446	53	88
Dcc	type	wound	4.4288481310165	1.06258733987779	3.69542650562902e-05	0.000122900049959944	CPLM	1.01	446	97	78
Galnt13	type	wound	4.10307022047778	0.987974607267264	3.93609696937537e-05	0.000129822145656591	CPLM	1.01	446	74	83
Sgcz	type	wound	4.44825982853324	1.07197756803274	3.99327409139628e-05	0.000130942243462064	CPLM	1.01	446	98	78
Mef2c	type	wound	-1.1960422771302	0.288685452159824	4.10416830750589e-05	0.000133800631527938	CPLM	1.01	446	56	87
Pde1c	type	wound	1.80787756074271	0.436656071646599	4.15244639356927e-05	0.000134596538274314	CPLM	1.01	446	56	87
Zfp804b	type	wound	2.89540832010678	0.700687214436787	4.29477926597647e-05	0.000136081770000603	CPLM	1.01	446	50	89
Ncam2	type	wound	1.20228792428005	0.290896271841463	4.28029831027001e-05	0.000136081770000603	CPLM	1.01	446	73	84
Hpse2	type	wound	3.8135556508878	0.922843689137886	4.29198640278392e-05	0.000136081770000603	CPLM	1.01	446	63	86
Cntn5	type	wound	4.65112775743779	1.1249877281773	4.25643367780788e-05	0.000136081770000603	CPLM	1.01	446	107	76
Trpm3	type	wound	3.2963978274975	0.798124137526836	4.33198254507971e-05	0.000136493751699718	CPLM	1.01	446	71	84
Dab1	type	wound	4.32707185003599	1.04860080240594	4.39891255632993e-05	0.000137832593431671	CPLM	1.01	446	91	80
Syn3	type	wound	2.9749760159199	0.723482792735966	4.6736893838844e-05	0.00014563319406137	CPLM	1.01	446	54	88
Sema6d	type	wound	3.19644373971873	0.778512011049048	4.79576413283078e-05	0.000148615987412998	CPLM	1.01	446	65	85
Pde10a	type	wound	1.77108242142721	0.432338426571002	4.98549626223191e-05	0.000153651360213049	CPLM	1.01	446	53	88
Clybl	type	wound	1.43898586895574	0.352506288683628	5.29195216324322e-05	0.000161929875761934	CPLM	1.01	446	47	89
A830018L16Rik	type	wound	3.8397706250971	0.940828275883436	5.31152961275846e-05	0.000161929875761934	CPLM	1.01	446	59	87
Alcam	type	wound	1.59546188398483	0.391115013686383	5.35577579182214e-05	0.000162400943364929	CPLM	1.01	446	50	89
Piezo2	type	wound	3.01026027241539	0.73826291642156	5.39530609197753e-05	0.000162724739886381	CPLM	1.01	446	50	89
Mef2a	type	wound	-1.42802197043756	0.352149334508387	5.91710105986689e-05	0.000177513031796007	CPLM	1.01	446	45	90
Gm39317	type	wound	2.93564408221638	0.725330622192929	6.1114539587215e-05	0.000182373546704705	CPLM	1.01	446	52	88
Hs6st3	type	wound	2.52973660825283	0.625811409636511	6.23821807158712e-05	0.00018517657854606	CPLM	1.01	446	68	85
Nr6a1	type	wound	1.4576797750916	0.361128427321734	6.3906626521286e-05	0.000188708572555002	CPLM	1.01	446	59	87
Gm49171	type	wound	3.99151211247466	0.989833341200602	6.49515447578455e-05	0.000190795162726171	CPLM	1.01	446	64	86
Dnm3	type	wound	1.4732844399695	0.366853460055969	6.94976672188094e-05	0.000203091628556521	CPLM	1.01	446	62	86
Fars2	type	wound	1.22241746538725	0.305710460648821	7.46132345726575e-05	0.000216916826283396	CPLM	1.01	446	67	85
Frmpd4	type	wound	2.03106933993079	0.509038961892099	7.72744180165123e-05	0.000223501393647759	CPLM	1.01	446	58	87
Hivep3	type	wound	1.45493228680182	0.364802507563879	7.78214577631162e-05	0.000223935215195906	CPLM	1.01	446	61	86
Hcn1	type	wound	3.86899766767895	0.978426373804402	8.93090122008749e-05	0.000255686715133469	CPLM	1.01	446	60	87
Malrd1	type	wound	3.87895560760197	0.982989083032044	9.23228517406547e-05	0.000262980244352168	CPLM	1.01	446	60	87
Kalrn	type	wound	1.19808277481592	0.305179355080109	0.00010015981589679	0.000283870030983868	CPLM	1.01	446	73	84
Kirrel3	type	wound	3.78291529377522	0.965678023798288	0.000103618921830015	0.000292205359560642	CPLM	1.01	446	62	86
Gm11639	type	wound	3.65448682767226	0.938987528527783	0.000114701075952132	0.000321847795208966	CPLM	1.01	446	50	89
Cacna2d3	type	wound	3.89360996344804	1.00102352497288	0.000115764150734751	0.000323222678289106	CPLM	1.01	446	62	86
Slc24a3	type	wound	1.78854395675975	0.460106260074199	0.000116870340485029	0.000324703803120968	CPLM	1.01	446	55	88
Slc25a21	type	wound	3.9319627238222	1.0135921289415	0.000120652503473159	0.000333568686072851	CPLM	1.01	446	60	87
Ncald	type	wound	3.97054326839584	1.02884851113024	0.000130626701362456	0.000359382729602074	CPLM	1.01	446	66	85
Dock10	type	wound	1.39771863205945	0.36321952484332	0.000136472020783237	0.000373030563033346	CPLM	1.01	446	66	85
Sema5a	type	wound	1.83838917698963	0.477835617092417	0.000136910153453728	0.000373030563033346	CPLM	1.01	446	45	90
Pde4b	type	wound	1.32006785724544	0.343343907168432	0.000138314712691557	0.000375045663259799	CPLM	1.01	446	62	86
Adgrl3	type	wound	3.35446922801813	0.875547315390182	0.000145845783722082	0.00039357426803471	CPLM	1.01	446	65	85
Tenm1	type	wound	3.5653427454903	0.933901444262462	0.000153847321242913	0.000413189948480965	CPLM	1.01	446	51	89
Ptprm	type	wound	1.19946088285745	0.314596580202487	0.000156887278911659	0.000419357465906046	CPLM	1.01	446	76	83
Wwox	type	wound	0.812656185711448	0.214191855340057	0.000168748099217783	0.000446825952858355	CPLM	1.01	446	113	75
Runx2	type	wound	2.37101903162235	0.624798383345174	0.000168223867616332	0.000446825952858355	CPLM	1.01	446	45	90
Arhgap24	type	wound	1.11286175786715	0.293426636758496	0.000169683528981118	0.000447203319370796	CPLM	1.01	446	79	82
Cacna2d1	type	wound	-0.806013034082708	0.212709879459423	0.000171935283631319	0.000451030232409598	CPLM	1.01	446	75	83
Skint6	type	wound	3.85942816028061	1.02190282295273	0.00018054547702702	0.000471424301126107	CPLM	1.01	446	66	85
Immp2l	type	wound	1.00237388470112	0.266440280746844	0.000191080370508208	0.000496632852380781	CPLM	1.01	446	76	83
Col23a1	type	wound	1.78983852985188	0.476581209935966	0.000195963332900651	0.000505900084876026	CPLM	1.01	446	48	89
